ID,GENDER,EMPLOYMENT STATUS,SECTOR,MARITAL STATUS,CREDIT SCORE,SCOREGRADE,CRR,CURRENCY,PRINCIPAL_DISBURSED,EMI,OD_DAYS,PRUDENTIAL_CLASSIFICATION,RISK_GRADE,OD_AMOUNT,LOAN_STATUS
92074,FEMALE,EMPLOYED,PROFESSIONAL SERVICES,MARRIED,615,II,A5,KES,"47,000.00","16,158.61",0,NORMAL,A1-A6,0,CURRENT
92075,MALE,EMPLOYED,INDIVIDUALS,0,746,BB,A5,KES,"6,000.00","2,062.80",0,NORMAL,A1-A6,0,CURRENT
92077,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",OTHER,555,JJ,A5,KES,"19,000.00","6,532.20",0,NORMAL,A1-A6,0,CURRENT
92079,FEMALE,EMPLOYED,BUSINESS SERVICES,SINGLE,546,JJ,A5,KES,"6,000.00","2,062.80",0,NORMAL,A1-A6,0,CURRENT
92085,0,SELF-EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,694,DD,A5,KES,"240,000.00","42,262.23",0,NORMAL,A1-A6,0,CURRENT
92090,0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,650,GG,A5,KES,"16,000.00","5,500.80",0,NORMAL,A1-A6,0,CURRENT
92092,0,SELF-EMPLOYED,FINANCE & INSURANCE,SINGLE,575,JJ,A5,KES,"17,000.00","5,844.60",0,NORMAL,A1-A6,0,CURRENT
92095,FEMALE,EMPLOYED,FINANCE & INSURANCE,0,549,JJ,A5,KES,"15,000.00","5,157.00",0,NORMAL,A1-A6,0,CURRENT
92098,MALE,EMPLOYED,FINANCE & INSURANCE,0,596,II,A5,KES,"25,000.00","8,595.00",0,NORMAL,A1-A6,0,CURRENT
92104,MALE,OTHER,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,614,II,A5,KES,"30,000.00","10,314.01",0,NORMAL,A1-A6,0,CURRENT
92105,MALE,EMPLOYED,FINANCE & INSURANCE,0,640,GG,A5,KES,"4,000.00","1,375.20",0,NORMAL,A1-A6,0,CURRENT
92123,0,EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,652,GG,A5,KES,"3,000.00","1,031.40",0,NORMAL,A1-A6,0,CURRENT
92124,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,586,II,A5,KES,"8,000.00","2,750.40",0,NORMAL,A1-A6,0,CURRENT
92132,MALE,EMPLOYED,BUSINESS SERVICES,MARRIED,576,JJ,A5,KES,"9,000.00","3,094.20",0,NORMAL,A1-A6,0,CURRENT
92136,0,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,607,II,A5,KES,"3,000.00","1,031.40",0,NORMAL,A1-A6,0,CURRENT
92137,0,EMPLOYED,PROFESSIONAL SERVICES,MARRIED,579,JJ,A5,KES,"42,000.00","14,439.60",0,NORMAL,A1-A6,0,CURRENT
92141,MALE,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,646,GG,A5,KES,"43,000.00","14,783.40",0,NORMAL,A1-A6,0,CURRENT
92143,0,EMPLOYED,NON PROFIT INSTITUTIONS,MARRIED,667,FF,A5,KES,"4,000.00","1,375.20",0,NORMAL,A1-A6,0,CURRENT
92147,FEMALE,EMPLOYED,BUSINESS SERVICES,SINGLE,775,AA,A5,KES,"183,000.00","16,894.26",0,NORMAL,A1-A6,0,CURRENT
92153,FEMALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,713,CC,A5,KES,"16,000.00","5,500.80",0,NORMAL,A1-A6,0,CURRENT
92160,FEMALE,EMPLOYED,TOURISM & HOSPITALITY,MARRIED,610,II,A5,KES,"56,000.00","9,861.19",0,NORMAL,A1-A6,0,CURRENT
92161,0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,669,FF,A5,KES,"300,000.00","52,827.79",0,NORMAL,A1-A6,0,CURRENT
92164,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,685,EE,A5,KES,"67,000.00","11,798.20",0,NORMAL,A1-A6,0,CURRENT
92166,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,632,HH,A5,KES,"3,000.00","1,031.40",0,NORMAL,A1-A6,0,CURRENT
92170,MALE,EMPLOYED,GOVERNMENT,MARRIED,800,AA,A5,KES,"16,000.00","5,500.80",0,NORMAL,A1-A6,0,CURRENT
92171,FEMALE,EMPLOYED,NON PROFIT INSTITUTIONS,MARRIED,777,AA,A5,KES,"5,000.00","1,719.00",0,NORMAL,A1-A6,0,CURRENT
92173,0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,594,II,A5,KES,"6,000.00","2,062.80",0,NORMAL,A1-A6,0,CURRENT
92176,FEMALE,SELF-EMPLOYED,REAL ESTATE,SINGLE,607,II,A5,KES,"72,000.00","24,753.61",0,NORMAL,A1-A6,0,CURRENT
92177,0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",OTHER,589,II,A5,KES,"75,000.00","13,206.95",0,NORMAL,A1-A6,0,CURRENT
92179,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,631,HH,A5,KES,"237,000.00","41,733.95",0,NORMAL,A1-A6,0,CURRENT
92180,MALE,EMPLOYED,BUSINESS SERVICES,MARRIED,565,JJ,A5,KES,"6,900.00","2,372.22",0,NORMAL,A1-A6,0,CURRENT
92182,0,SELF-EMPLOYED,AGRICULTURE,MARRIED,623,HH,A5,KES,"8,000.00","2,750.40",0,NORMAL,A1-A6,0,CURRENT
92185,FEMALE,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,#N/A,#N/A,A5,KES,"300,000.00","52,827.79",0,NORMAL,A1-A6,0,CURRENT
92189,0,EMPLOYED,GOVERNMENT,MARRIED,761,AA,A5,KES,"96,000.00","16,904.89",0,NORMAL,A1-A6,0,CURRENT
92190,0,EMPLOYED,GOVERNMENT,SINGLE,#N/A,#N/A,A5,KES,"25,000.00","8,595.00",0,NORMAL,A1-A6,0,CURRENT
92191,FEMALE,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,817,AA,A5,KES,"45,000.00","15,471.00",0,NORMAL,A1-A6,0,CURRENT
92192,FEMALE,EMPLOYED,BUSINESS SERVICES,MARRIED,628,HH,A5,KES,"13,000.00","4,469.40",0,NORMAL,A1-A6,0,CURRENT
92195,FEMALE,EMPLOYED,FINANCE & INSURANCE,MARRIED,609,II,A5,KES,"2,000.00",687.6,0,NORMAL,A1-A6,0,CURRENT
92207,0,SELF-EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,624,HH,A5,KES,"500,000.00","60,110.25",0,NORMAL,A1-A6,0,CURRENT
92212,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,657,GG,A5,KES,"262,000.00","46,136.27",0,NORMAL,A1-A6,0,CURRENT
92213,MALE,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,649,GG,A5,KES,"10,000.00","3,438.00",0,NORMAL,A1-A6,0,CURRENT
92220,0,EMPLOYED,NON PROFIT INSTITUTIONS,MARRIED,725,CC,A5,KES,"5,000.00","1,719.00",0,NORMAL,A1-A6,0,CURRENT
92225,0,0,INDIVIDUALS,0,668,FF,A5,KES,"56,000.00","9,861.19",0,NORMAL,A1-A6,0,CURRENT
92226,FEMALE,EMPLOYED,FINANCE & INSURANCE,SINGLE,686,EE,A5,KES,"143,000.00","25,181.25",0,NORMAL,A1-A6,0,CURRENT
92228,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,608,II,A5,KES,"23,000.00","7,907.40",0,NORMAL,A1-A6,0,CURRENT
92231,0,0,INDIVIDUALS,0,683,EE,A5,KES,"500,000.00","60,110.25",0,NORMAL,A1-A6,0,CURRENT
92242,FEMALE,0,INDIVIDUALS,0,677,EE,A5,KES,"96,000.00","8,862.56",0,NORMAL,A1-A6,0,CURRENT
92246,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,749,BB,A5,KES,"300,000.00","52,827.79",0,NORMAL,A1-A6,0,CURRENT
92249,0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,588,II,A5,KES,"16,000.00","5,500.80",0,NORMAL,A1-A6,0,CURRENT
92252,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,581,JJ,A5,KES,"14,000.00","4,813.20",0,NORMAL,A1-A6,0,CURRENT
92259,0,EMPLOYED,PROFESSIONAL SERVICES,SINGLE,534,JJ,A5,KES,"5,000.00","1,719.00",0,NORMAL,A1-A6,0,CURRENT
92262,MALE,EMPLOYED,MANUFACTURING & PROCESSING,0,558,JJ,A5,KES,"8,000.00","2,750.40",0,NORMAL,A1-A6,0,CURRENT
92269,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,722,CC,A5,KES,"212,500.00","37,419.68",0,NORMAL,A1-A6,0,CURRENT
92274,0,EMPLOYED,BUSINESS SERVICES,SINGLE,561,JJ,A5,KES,"58,000.00","10,213.37",0,NORMAL,A1-A6,0,CURRENT
92279,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,611,II,A5,KES,"66,000.00","11,622.11",0,NORMAL,A1-A6,0,CURRENT
92287,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,762,AA,A5,KES,"107,000.00","14,357.86",0,NORMAL,A1-A6,0,CURRENT
92289,FEMALE,EMPLOYED,BUSINESS SERVICES,SINGLE,632,HH,A5,KES,"11,000.00","3,781.80",0,NORMAL,A1-A6,0,CURRENT
92293,FEMALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,722,CC,A5,KES,"282,000.00","26,033.77",0,NORMAL,A1-A6,0,CURRENT
92295,MALE,EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,652,GG,A5,KES,"8,000.00","2,750.40",0,NORMAL,A1-A6,0,CURRENT
92305,0,EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,707,DD,A5,KES,"119,000.00","20,953.19",0,NORMAL,A1-A6,0,CURRENT
92313,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,621,HH,A5,KES,"10,000.00","3,438.00",0,NORMAL,A1-A6,0,CURRENT
92317,MALE,EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,593,II,A5,KES,"6,000.00","2,062.80",0,NORMAL,A1-A6,0,CURRENT
92322,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,709,DD,A5,KES,"128,000.00","11,816.71",0,NORMAL,A1-A6,0,CURRENT
92323,MALE,EMPLOYED,NON PROFIT INSTITUTIONS,0,673,FF,A5,KES,"102,000.00","26,516.03",0,NORMAL,A1-A6,0,CURRENT
92327,MALE,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,795,AA,A5,KES,"100,000.00","12,022.64",0,NORMAL,A1-A6,0,CURRENT
92335,MALE,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,#N/A,#N/A,A5,KES,"78,000.00","26,816.41",0,NORMAL,A1-A6,0,CURRENT
92337,FEMALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,726,CC,A5,KES,"280,000.00","25,849.06",0,NORMAL,A1-A6,0,CURRENT
92338,MALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,0,697,DD,A5,KES,"300,000.00","77,988.33",0,NORMAL,A1-A6,0,CURRENT
92346,MALE,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,768,AA,A5,KES,"287,000.00","50,534.15",0,NORMAL,A1-A6,0,CURRENT
92347,0,EMPLOYED,BUSINESS SERVICES,MARRIED,551,JJ,A5,KES,"2,000.00",687.6,0,NORMAL,A1-A6,0,CURRENT
92349,FEMALE,EMPLOYED,AGRICULTURE,MARRIED,726,CC,A5,KES,"36,000.00","12,376.80",0,NORMAL,A1-A6,0,CURRENT
92351,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",OTHER,768,AA,A5,KES,"186,000.00","17,171.16",0,NORMAL,A1-A6,0,CURRENT
92358,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,653,GG,A5,KES,"15,000.00","5,157.00",0,NORMAL,A1-A6,0,CURRENT
92365,FEMALE,SELF-EMPLOYED,BUILDING & CONSTRUCTION,SINGLE,768,AA,A5,KES,"10,000.00","3,438.00",0,NORMAL,A1-A6,0,CURRENT
92366,FEMALE,EMPLOYED,INDIVIDUALS,MARRIED,700,DD,A5,KES,"175,000.00","30,813.51",0,NORMAL,A1-A6,0,CURRENT
92368,FEMALE,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,640,GG,A5,KES,"800,000.00","73,854.46",0,NORMAL,A1-A6,0,CURRENT
92370,MALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,771,AA,A5,KES,"355,000.00","42,680.38",0,NORMAL,A1-A6,0,CURRENT
92374,FEMALE,SELF-EMPLOYED,AGRICULTURE,OTHER,673,FF,A5,KES,"9,000.00","3,094.20",0,NORMAL,A1-A6,0,CURRENT
92376,FEMALE,EMPLOYED,GOVERNMENT,MARRIED,752,BB,A5,KES,"65,000.00","6,000.68",0,NORMAL,A1-A6,0,CURRENT
92379,MALE,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,654,GG,A5,KES,"8,000.00","2,750.40",0,NORMAL,A1-A6,0,CURRENT
92381,FEMALE,EMPLOYED,BUSINESS SERVICES,SINGLE,597,II,A5,KES,"6,000.00","2,062.80",0,NORMAL,A1-A6,0,CURRENT
92392,0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,695,DD,A5,KES,"7,000.00","2,406.60",0,NORMAL,A1-A6,0,CURRENT
92394,MALE,EMPLOYED,REAL ESTATE,0,686,EE,A5,KES,"363,000.00","43,642.19",0,NORMAL,A1-A6,0,CURRENT
92395,MALE,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,568,JJ,A5,KES,"12,000.00","4,125.60",0,NORMAL,A1-A6,0,CURRENT
92396,FEMALE,EMPLOYED,TRANSPORT & COMMUNICATION,0,739,BB,A5,KES,"81,000.00","14,262.25",0,NORMAL,A1-A6,0,CURRENT
92397,FEMALE,EMPLOYED,BUSINESS SERVICES,SINGLE,595,II,A5,KES,"9,000.00","3,094.20",0,NORMAL,A1-A6,0,CURRENT
92400,0,EMPLOYED,INDIVIDUALS,MARRIED,632,HH,A5,KES,"151,000.00","51,913.81",0,NORMAL,A1-A6,0,CURRENT
92404,FEMALE,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,567,JJ,A5,KES,"289,000.00","50,886.31",0,NORMAL,A1-A6,0,CURRENT
92406,FEMALE,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,682,EE,A5,KES,"14,000.00","4,813.20",0,NORMAL,A1-A6,0,CURRENT
92407,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,736,BB,A5,KES,"215,000.00","19,848.39",0,NORMAL,A1-A6,0,CURRENT
92414,MALE,EMPLOYED,FINANCE & INSURANCE,0,604,II,A5,KES,"10,000.00","3,438.00",0,NORMAL,A1-A6,0,CURRENT
92415,FEMALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,601,II,A5,KES,"5,000.00","1,719.00",0,NORMAL,A1-A6,0,CURRENT
92423,FEMALE,SELF-EMPLOYED,ELECTRICITY & WATER,0,654,GG,A5,KES,"800,000.00","73,854.46",0,NORMAL,A1-A6,0,CURRENT
92427,FEMALE,EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,692,EE,A5,KES,"350,000.00","32,311.33",0,NORMAL,A1-A6,0,CURRENT
92429,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,638,HH,A5,KES,"6,000.00","2,062.80",0,NORMAL,A1-A6,0,CURRENT
92431,MALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,0,713,CC,A5,KES,"20,000.00","6,876.00",0,NORMAL,A1-A6,0,CURRENT
92434,FEMALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,764,AA,A5,KES,"800,000.00","73,854.46",0,NORMAL,A1-A6,0,CURRENT
92436,FEMALE,EMPLOYED,GOVERNMENT,MARRIED,645,GG,A5,KES,"13,000.00","4,469.40",0,NORMAL,A1-A6,0,CURRENT
92442,FEMALE,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,638,HH,A5,KES,"7,000.00","2,406.60",0,NORMAL,A1-A6,0,CURRENT
92445,0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,561,JJ,A5,KES,"21,000.00","7,219.80",0,NORMAL,A1-A6,0,CURRENT
92450,0,0,PROFESSIONAL SERVICES,SINGLE,646,GG,A5,KES,"5,000.00","1,719.00",0,NORMAL,A1-A6,0,CURRENT
92451,0,EMPLOYED,NON PROFIT INSTITUTIONS,SINGLE,597,II,A5,KES,"8,000.00","2,750.40",0,NORMAL,A1-A6,0,CURRENT
92454,FEMALE,0,INDIVIDUALS,MARRIED,625,HH,A5,KES,"500,000.00","88,038.59",0,NORMAL,A1-A6,0,CURRENT
92458,0,EMPLOYED,GOVERNMENT,SINGLE,657,GG,A5,KES,"11,000.00","3,781.80",0,NORMAL,A1-A6,0,CURRENT
92459,FEMALE,0,INDIVIDUALS,0,599,II,A5,KES,"128,000.00","15,388.98",0,NORMAL,A1-A6,0,CURRENT
92476,FEMALE,EMPLOYED,PROFESSIONAL SERVICES,MARRIED,612,II,A5,KES,"1,600.00",550.08,0,NORMAL,A1-A6,0,CURRENT
92486,FEMALE,EMPLOYED,TOURISM & HOSPITALITY,MARRIED,587,II,A5,KES,"10,000.00","3,438.00",0,NORMAL,A1-A6,0,CURRENT
92488,FEMALE,SELF-EMPLOYED,AGRICULTURE,MARRIED,759,AA,A5,KES,"89,000.00","8,216.31",0,NORMAL,A1-A6,0,CURRENT
92492,FEMALE,SELF-EMPLOYED,AGRICULTURE,MARRIED,596,II,A5,KES,"8,000.00","2,750.40",0,NORMAL,A1-A6,0,CURRENT
92497,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,784,AA,A5,KES,"522,000.00","48,190.04",0,NORMAL,A1-A6,0,CURRENT
92498,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,596,II,A5,KES,"97,000.00","17,079.49",0,NORMAL,A1-A6,0,CURRENT
92504,FEMALE,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,600,II,A5,KES,"15,000.00","5,157.00",0,NORMAL,A1-A6,0,CURRENT
92506,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,576,JJ,A5,KES,"54,000.00","9,508.17",0,NORMAL,A1-A6,0,CURRENT
92510,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,790,AA,A5,KES,"281,000.00","25,941.38",0,NORMAL,A1-A6,0,CURRENT
92515,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,776,AA,A5,KES,"171,000.00","15,786.39",0,NORMAL,A1-A6,0,CURRENT
92518,0,EMPLOYED,BUSINESS SERVICES,SINGLE,703,DD,A5,KES,"1,000.00",343.8,0,NORMAL,A1-A6,0,CURRENT
92519,FEMALE,EMPLOYED,BUSINESS SERVICES,SINGLE,792,AA,A5,KES,"66,000.00","7,934.94",0,NORMAL,A1-A6,0,CURRENT
92522,MALE,SELF-EMPLOYED,FOREIGN TRADE,MARRIED,674,FF,A5,KES,"62,000.00","10,916.79",0,NORMAL,A1-A6,0,CURRENT
92534,0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,606,II,A5,KES,"5,000.00","1,719.00",0,NORMAL,A1-A6,0,CURRENT
92543,FEMALE,EMPLOYED,PETROLEUM & NATURAL GAS,SINGLE,590,II,A5,KES,"3,800.00","1,306.44",0,NORMAL,A1-A6,0,CURRENT
92545,FEMALE,EMPLOYED,BUSINESS SERVICES,SINGLE,686,EE,A5,KES,"59,000.00","10,388.55",0,NORMAL,A1-A6,0,CURRENT
92546,0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,603,II,A5,KES,"100,000.00","34,380.01",0,NORMAL,A1-A6,0,CURRENT
92547,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,608,II,A5,KES,"6,000.00","2,062.80",0,NORMAL,A1-A6,0,CURRENT
92548,0,EMPLOYED,GOVERNMENT,SINGLE,589,II,A5,KES,"110,000.00","19,368.49",0,NORMAL,A1-A6,0,CURRENT
92549,MALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,620,HH,A5,KES,"614,000.00","56,683.30",0,NORMAL,A1-A6,0,CURRENT
92553,0,EMPLOYED,FINANCE & INSURANCE,MARRIED,625,HH,A5,KES,"16,000.00","5,500.80",0,NORMAL,A1-A6,0,CURRENT
92558,0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,749,BB,A3,KES,"200,000.00","24,045.28",0,NORMAL,A1-A6,0,CURRENT
92560,FEMALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,700,DD,A5,KES,"146,000.00","13,478.44",0,NORMAL,A1-A6,0,CURRENT
92564,FEMALE,EMPLOYED,INDIVIDUALS,MARRIED,706,DD,A5,KES,"108,000.00","19,016.34",0,NORMAL,A1-A6,0,CURRENT
92567,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,611,II,A5,KES,"18,000.00","6,188.40",0,NORMAL,A1-A6,0,CURRENT
92569,FEMALE,EMPLOYED,BUSINESS SERVICES,SINGLE,620,HH,A5,KES,"9,000.00","3,094.20",0,NORMAL,A1-A6,0,CURRENT
92570,FEMALE,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,555,JJ,A5,KES,"10,000.00","3,438.00",0,NORMAL,A1-A6,0,CURRENT
92577,MALE,EMPLOYED,AGRICULTURE,SINGLE,670,FF,A5,KES,"7,000.00","2,406.60",0,NORMAL,A1-A6,0,CURRENT
92582,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,579,JJ,A5,KES,"6,000.00","2,062.80",0,NORMAL,A1-A6,0,CURRENT
92594,FEMALE,EMPLOYED,AGRICULTURE,MARRIED,542,JJ,A5,KES,"3,000.00","1,031.40",0,NORMAL,A1-A6,0,CURRENT
92596,0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,634,HH,A5,KES,"17,000.00","5,844.60",0,NORMAL,A1-A6,0,CURRENT
92602,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,653,GG,A5,KES,"238,000.00","21,971.70",0,NORMAL,A1-A6,0,CURRENT
92616,FEMALE,0,INDIVIDUALS,0,667,FF,A5,KES,"66,000.00","11,621.09",0,NORMAL,A1-A6,0,CURRENT
92620,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,692,EE,A5,KES,"200,000.00","18,463.62",0,NORMAL,A1-A6,0,CURRENT
92621,MALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,475,JJ,A5,KES,"2,000.00",687.6,0,NORMAL,A1-A6,0,CURRENT
92625,FEMALE,SELF-EMPLOYED,MANUFACTURING & PROCESSING,0,656,GG,A5,KES,"164,000.00","28,876.66",0,NORMAL,A1-A6,0,CURRENT
92627,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,576,JJ,A5,KES,"16,000.00","5,500.80",0,NORMAL,A1-A6,0,CURRENT
92633,FEMALE,EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,642,GG,A5,KES,"2,000.00",687.6,0,NORMAL,A1-A6,0,CURRENT
92640,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,779,AA,A5,KES,"94,000.00","8,677.90",0,NORMAL,A1-A6,0,CURRENT
92642,MALE,EMPLOYED,BUSINESS SERVICES,0,667,FF,A5,KES,"127,000.00","22,361.80",0,NORMAL,A1-A6,0,CURRENT
92646,FEMALE,0,BUILDING & CONSTRUCTION,MARRIED,641,GG,A5,KES,"29,000.00","9,970.20",0,NORMAL,A1-A6,0,CURRENT
92648,MALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,730,BB,A5,KES,"800,000.00","73,854.46",0,NORMAL,A1-A6,0,CURRENT
92654,0,EMPLOYED,BUSINESS SERVICES,MARRIED,601,II,A5,KES,"3,000.00","1,031.40",0,NORMAL,A1-A6,0,CURRENT
92656,MALE,EMPLOYED,HUNTING LIVESTOCK AND FISHING,0,754,AA,A5,KES,"124,000.00","21,833.57",0,NORMAL,A1-A6,0,CURRENT
92660,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,554,JJ,A5,KES,"6,000.00","2,062.80",0,NORMAL,A1-A6,0,CURRENT
92661,FEMALE,OTHER,REAL ESTATE,0,771,AA,A5,KES,"644,000.00","59,452.84",0,NORMAL,A1-A6,0,CURRENT
92669,FEMALE,EMPLOYED,BUSINESS SERVICES,MARRIED,776,AA,A5,KES,"48,000.00","16,502.41",0,NORMAL,A1-A6,0,CURRENT
92675,MALE,RETIRED,BUSINESS SERVICES,0,#N/A,#N/A,A5,KES,"117,000.00","30,415.45",0,NORMAL,A1-A6,0,CURRENT
92678,MALE,EMPLOYED,BUSINESS SERVICES,MARRIED,596,II,A5,KES,"7,000.00","2,406.60",0,NORMAL,A1-A6,0,CURRENT
92682,FEMALE,EMPLOYED,ELECTRICITY & WATER,MARRIED,702,DD,A5,KES,"78,000.00","13,734.02",0,NORMAL,A1-A6,0,CURRENT
92685,MALE,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,707,DD,A5,KES,"300,000.00","52,823.16",0,NORMAL,A1-A6,0,CURRENT
92686,MALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,676,FF,A5,KES,"180,000.00","31,693.89",0,NORMAL,A1-A6,0,CURRENT
92693,0,EMPLOYED,FOREIGN TRADE,MARRIED,562,JJ,A5,KES,"5,000.00","1,719.00",0,NORMAL,A1-A6,0,CURRENT
92695,0,SELF-EMPLOYED,REAL ESTATE,SINGLE,700,DD,A5,KES,"40,000.00","13,752.01",0,NORMAL,A1-A6,0,CURRENT
92696,0,EMPLOYED,BUSINESS SERVICES,SINGLE,692,EE,A5,KES,"2,000.00",687.6,0,NORMAL,A1-A6,0,CURRENT
92705,FEMALE,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,735,BB,A5,KES,"29,000.00","9,970.20",0,NORMAL,A1-A6,0,CURRENT
92706,FEMALE,SELF-EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,770,AA,A5,KES,"300,000.00","52,823.16",0,NORMAL,A1-A6,0,CURRENT
92709,0,EMPLOYED,FINANCE & INSURANCE,MARRIED,642,GG,A5,KES,"30,000.00","10,314.01",0,NORMAL,A1-A6,0,CURRENT
92711,FEMALE,EMPLOYED,BUSINESS SERVICES,MARRIED,702,DD,A5,KES,"107,000.00","9,878.03",0,NORMAL,A1-A6,0,CURRENT
92712,FEMALE,EMPLOYED,BUSINESS SERVICES,MARRIED,580,JJ,A5,KES,"9,000.00","3,094.20",0,NORMAL,A1-A6,0,CURRENT
92715,0,0,INDIVIDUALS,0,637,HH,A5,KES,"204,000.00","35,919.75",0,NORMAL,A1-A6,0,CURRENT
