ID,GENDER,AGE,NO_DEFAULT_LOAN,EMPLOYMENT_STATUS,SECTOR,MARITAL_STATUS,CREDIT_SCORE,SCOREGRADE,CRR,CURRENCY,NET INCOME,PRINCIPAL_AMOUNT,EMI,OD_DAYS,PRUDENTIAL_CLASSIFICATION,RISK_GRADE,AREARS,LOAN_STATUS
147411.0,MALE,40,1.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,495.0,JJ,A5,KES,210908.0,5000.0,"1,719.88",0.0,NORMAL,A1-A6,0,CURRENT
191698.0,MALE,33,3.0,SELF-EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,573.0,JJ,A5,KES,1668903.0,55000.0,"9,689.17",0.0,NORMAL,A1-A6,"9,689.17",CURRENT
23488.0,FEMALE,30,0.0,EMPLOYED,NON PROFIT INSTITUTIONS,SINGLE,736.0,BB,A5,KES,1109297.0,64000.0,"11,274.67",0.0,NORMAL,A1-A6,0,CURRENT
368814.0,0,36,0.0,EMPLOYED,NON PROFIT INSTITUTIONS,MARRIED,663.0,FF,A5,KES,1359500.0,54000.0,"9,513.01",0.0,NORMAL,A1-A6,0,CURRENT
371528.0,MALE,30,0.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,690.0,EE,A5,KES,511622.0,6000.0,"2,063.85",0.0,NORMAL,A1-A6,"2,026.62",CURRENT
66847.0,0,37,0.0,EMPLOYED,INDIVIDUALS,SINGLE,740.0,BB,A5,KES,919455.78,55000.0,"9,689.17",0.0,NORMAL,A1-A6,0,CURRENT
371189.0,MALE,33,0.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,708.0,DD,A5,KES,8093810.0,266000.0,"46,860.35",0.0,NORMAL,A1-A6,"44,163.20",CURRENT
354335.0,MALE,29,1.0,EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,602.0,II,A5,KES,350857.0,6000.0,"2,063.85",0.0,NORMAL,A1-A6,0,CURRENT
128724.0,FEMALE,52,1.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,596.0,II,A5,KES,948668.1,15000.0,"5,159.62",0.0,NORMAL,A1-A6,0,CURRENT
120071.0,FEMALE,48,3.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,634.0,HH,A5,KES,1003825.0,30000.0,"10,319.25",0.0,NORMAL,A1-A6,"10,312.02",CURRENT
388955.0,MALE,30,0.0,SELF-EMPLOYED,AGRICULTURE,SINGLE,752.0,BB,A5,KES,1619582.0,4500.0,"1,547.89",0.0,NORMAL,A1-A6,0,CURRENT
158242.0,FEMALE,32,2.0,EMPLOYED,BUSINESS SERVICES,MARRIED,590.0,II,A5,KES,608676.17,52000.0,"9,160.67",0.0,NORMAL,A1-A6,"8,930.07",CURRENT
108757.0,0,22,0.0,EMPLOYED,BUSINESS SERVICES,SINGLE,577.0,JJ,A5,KES,263082.25,5000.0,"1,719.88",0.0,NORMAL,A1-A6,0,CURRENT
92042.0,0,44,2.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,654.0,GG,A5,KES,3226171.82,180000.0,"31,710.01",0.0,NORMAL,A1-A6,"31,663.57",CURRENT
133527.0,MALE,36,1.0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,687.0,EE,A5,KES,3568900.0,89000.0,"10,705.00",0.0,NORMAL,A1-A6,"10,705.00",CURRENT
433389.0,FEMALE,39,1.0,EMPLOYED,PROFESSIONAL SERVICES,MARRIED,584.0,II,A5,KES,188924.33,4000.0,"1,375.90",0.0,NORMAL,A1-A6,"1,375.90",CURRENT
12400.0,0,27,2.0,EMPLOYED,PROFESSIONAL SERVICES,SINGLE,588.0,II,A5,KES,193970.2,3000.0,"1,031.93",0.0,NORMAL,A1-A6,995.17,CURRENT
127035.0,FEMALE,30,3.0,EMPLOYED,BUSINESS SERVICES,MARRIED,578.0,JJ,A5,KES,695393.12,51000.0,"8,281.60",0.0,NORMAL,A1-A6,"8,281.60",CURRENT
78567.0,0,29,1.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,666.0,FF,A5,KES,252155.0,3000.0,"1,031.93",0.0,NORMAL,A1-A6,"1,024.80",CURRENT
110761.0,MALE,23,0.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,695.0,DD,A5,KES,159698.0,3000.0,"1,031.93",0.0,NORMAL,A1-A6,"1,023.03",CURRENT
181286.0,FEMALE,25,0.0,EMPLOYED,BUSINESS SERVICES,SINGLE,671.0,FF,A5,KES,865052.08,7000.0,"2,407.82",0.0,NORMAL,A1-A6,0,CURRENT
168346.0,FEMALE,39,6.0,EMPLOYED,TOURISM & HOSPITALITY,MARRIED,666.0,FF,A5,KES,1780690.0,67000.0,"23,046.32",0.0,NORMAL,A1-A6,0,CURRENT
348046.0,0,39,1.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,595.0,II,A5,KES,236049.25,3000.0,"1,031.93",0.0,NORMAL,A1-A6,924.42,CURRENT
378422.0,0,23,0.0,EMPLOYED,PROFESSIONAL SERVICES,SINGLE,509.0,JJ,A5,KES,166534.35,3000.0,"1,031.93",0.0,NORMAL,A1-A6,964.62,CURRENT
312422.0,0,37,1.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,596.0,II,A5,KES,1242430.0,20000.0,"6,879.50",0.0,NORMAL,A1-A6,0,CURRENT
119513.0,FEMALE,42,0.0,EMPLOYED,INDIVIDUALS,MARRIED,807.0,AA,A5,KES,3675751.0,350000.0,"42,098.32",0.0,NORMAL,A1-A6,0,CURRENT
96813.0,FEMALE,32,2.0,EMPLOYED,FINANCE & INSURANCE,MARRIED,633.0,HH,A5,KES,263065.2,6000.0,"2,063.85",0.0,NORMAL,A1-A6,0,CURRENT
146476.0,FEMALE,27,0.0,EMPLOYED,BUSINESS SERVICES,SINGLE,654.0,GG,A5,KES,380688.0,9000.0,"3,095.78",0.0,NORMAL,A1-A6,0,CURRENT
211506.0,MALE,54,3.0,EMPLOYED,MANUFACTURING & PROCESSING,0,606.0,II,A5,KES,475209.05,8000.0,"2,751.80",0.0,NORMAL,A1-A6,0,CURRENT
376013.0,0,25,4.0,EMPLOYED,NON PROFIT INSTITUTIONS,SINGLE,579.0,JJ,A5,KES,2246003.84,61000.0,"20,982.47",0.0,NORMAL,A1-A6,"20,760.63",CURRENT
278273.0,0,28,1.0,SELF-EMPLOYED,PROFESSIONAL SERVICES,SINGLE,709.0,DD,A5,KES,1752971.9,95000.0,"16,735.84",0.0,NORMAL,A1-A6,"16,735.84",CURRENT
247836.0,MALE,29,0.0,EMPLOYED,BUSINESS SERVICES,MARRIED,711.0,CC,A5,KES,182369.04,4000.0,"1,375.90",0.0,NORMAL,A1-A6,"1,375.90",CURRENT
413229.0,FEMALE,39,0.0,EMPLOYED,NON PROFIT INSTITUTIONS,SINGLE,762.0,AA,A5,KES,3145650.0,75000.0,"13,212.51",0.0,NORMAL,A1-A6,0,CURRENT
111173.0,MALE,28,1.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,657.0,GG,A5,KES,1458665.55,41000.0,"14,102.97",0.0,NORMAL,A1-A6,0,CURRENT
404763.0,FEMALE,28,2.0,SELF-EMPLOYED,FINANCE & INSURANCE,SINGLE,577.0,JJ,A5,KES,886918.7,63000.0,"11,098.50",0.0,NORMAL,A1-A6,0,CURRENT
19760.0,MALE,39,2.0,EMPLOYED,WHOLESALE AND RETAIL TRADE,0,645.0,GG,A5,KES,666934.0,53000.0,"9,336.84",0.0,NORMAL,A1-A6,0,CURRENT
325110.0,,45,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,724.0,CC,A5,KES,,70000.0,"14,680.88",0.0,NORMAL,A1-A6,0,CURRENT
407172.0,0,41,2.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,669.0,FF,A5,KES,1253355.25,37000.0,"12,730.97",0.0,NORMAL,A1-A6,0,CURRENT
318505.0,MALE,27,0.0,SELF-EMPLOYED,HUNTING LIVESTOCK AND FISHING,SINGLE,759.0,AA,A5,KES,1865705.5,122000.0,"21,497.02",0.0,NORMAL,A1-A6,0,CURRENT
30121.0,FEMALE,32,2.0,EMPLOYED,NON PROFIT INSTITUTIONS,MARRIED,625.0,HH,A5,KES,1597907.0,150000.0,"18,043.56",0.0,NORMAL,A1-A6,0,CURRENT
348862.0,0,30,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,636.0,HH,A5,KES,390922.1,10000.0,"3,440.80",0.0,NORMAL,A1-A6,0,CURRENT
155908.0,0,46,2.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,589.0,II,A5,KES,580664.0,15000.0,"5,161.20",0.0,NORMAL,A1-A6,0,CURRENT
168093.0,0,30,1.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,626.0,HH,A5,KES,372260.0,3000.0,"1,032.24",0.0,NORMAL,A1-A6,0,CURRENT
408423.0,FEMALE,40,2.0,EMPLOYED,BUSINESS SERVICES,MARRIED,575.0,JJ,A5,KES,2828225.59,190000.0,"33,478.96",0.0,NORMAL,A1-A6,0,CURRENT
259133.0,MALE,29,3.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,589.0,II,A5,KES,325805.45,6000.0,"2,064.48",0.0,NORMAL,A1-A6,0,CURRENT
140430.0,FEMALE,30,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,641.0,GG,A5,KES,376683.9,9000.0,"3,096.72",0.0,NORMAL,A1-A6,0,CURRENT
79272.0,MALE,29,4.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,599.0,II,A5,KES,324482.0,13000.0,"4,473.04",0.0,NORMAL,A1-A6,0,CURRENT
161620.0,FEMALE,39,0.0,EMPLOYED,TOURISM & HOSPITALITY,MARRIED,698.0,DD,A5,KES,2145920.35,122000.0,"21,497.02",0.0,NORMAL,A1-A6,0,CURRENT
370290.0,FEMALE,34,2.0,EMPLOYED,BUSINESS SERVICES,OTHER,600.0,II,A5,KES,3247799.5,154000.0,"52,961.25",0.0,NORMAL,A1-A6,0,CURRENT
498198.0,MALE,33,2.0,SELF-EMPLOYED,AGRICULTURE,MARRIED,569.0,JJ,A5,KES,673402.0,60000.0,"10,572.30",0.0,NORMAL,A1-A6,0,CURRENT
348874.0,MALE,38,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,789.0,AA,A5,KES,658760.56,20500.0,"7,053.64",0.0,NORMAL,A1-A6,0,CURRENT
202018.0,FEMALE,27,1.0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,670.0,FF,A5,KES,1315077.71,60000.0,"12,584.43",0.0,NORMAL,A1-A6,0,CURRENT
111695.0,MALE,30,1.0,EMPLOYED,NON PROFIT INSTITUTIONS,SINGLE,585.0,II,A5,KES,833923.0,64000.0,"11,277.12",0.0,NORMAL,A1-A6,0,CURRENT
99609.0,0,39,2.0,EMPLOYED,TOURISM & HOSPITALITY,MARRIED,632.0,HH,A5,KES,494355.0,13000.0,"4,473.04",0.0,NORMAL,A1-A6,0,CURRENT
160508.0,FEMALE,38,1.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,677.0,EE,A5,KES,3564640.0,63000.0,"11,100.92",0.0,NORMAL,A1-A6,0,CURRENT
473700.0,FEMALE,27,1.0,EMPLOYED,FINANCE & INSURANCE,SINGLE,570.0,JJ,A5,KES,314077.24,8000.0,"2,752.64",0.0,NORMAL,A1-A6,0,CURRENT
53597.0,FEMALE,31,0.0,EMPLOYED,PROFESSIONAL SERVICES,MARRIED,632.0,HH,A5,KES,176600.37,3000.0,"1,032.24",0.0,NORMAL,A1-A6,0,CURRENT
133562.0,FEMALE,32,2.0,EMPLOYED,TOURISM & HOSPITALITY,MARRIED,619.0,HH,A5,KES,135595.0,1000.0,344.08,0.0,NORMAL,A1-A6,0,CURRENT
65371.0,0,30,0.0,EMPLOYED,BUSINESS SERVICES,MARRIED,671.0,FF,A5,KES,1465122.37,45000.0,"15,483.61",0.0,NORMAL,A1-A6,0,CURRENT
96408.0,FEMALE,38,1.0,0,MANUFACTURING & PROCESSING,MARRIED,639.0,GG,A5,KES,359727.05,10000.0,"3,440.80",0.0,NORMAL,A1-A6,0,CURRENT
26560.0,0,26,3.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,SINGLE,577.0,JJ,A5,KES,228155.78,4000.0,"1,376.32",0.0,NORMAL,A1-A6,0,CURRENT
325303.0,FEMALE,38,2.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,575.0,JJ,A5,KES,519930.55,23000.0,"7,913.84",0.0,NORMAL,A1-A6,0,CURRENT
101994.0,MALE,51,2.0,EMPLOYED,BUSINESS SERVICES,MARRIED,628.0,HH,A5,KES,216742.0,3500.0,"1,204.28",0.0,NORMAL,A1-A6,0,CURRENT
395751.0,MALE,27,0.0,EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,658.0,GG,A5,KES,329492.07,7000.0,"2,408.56",0.0,NORMAL,A1-A6,0,CURRENT
186122.0,MALE,35,1.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,554.0,JJ,A5,KES,374380.0,7000.0,"2,408.56",0.0,NORMAL,A1-A6,0,CURRENT
368947.0,MALE,42,0.0,EMPLOYED,TOURISM & HOSPITALITY,0,683.0,EE,A5,KES,679100.0,8000.0,"2,752.64",0.0,NORMAL,A1-A6,0,CURRENT
480260.0,FEMALE,27,0.0,EMPLOYED,PROFESSIONAL SERVICES,SINGLE,653.0,GG,A5,KES,179400.37,3000.0,"1,032.24",0.0,NORMAL,A1-A6,0,CURRENT
362651.0,0,25,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,634.0,HH,A5,KES,397320.0,7000.0,"2,408.56",0.0,NORMAL,A1-A6,0,CURRENT
14588.0,MALE,23,2.0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,625.0,HH,A5,KES,226333.0,5000.0,"1,720.40",0.0,NORMAL,A1-A6,0,CURRENT
69081.0,,49,,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,,,A5,KES,,200000.0,"35,241.01",0.0,NORMAL,A1-A6,0,CURRENT
233176.0,FEMALE,38,0.0,0,INDIVIDUALS,0,697.0,DD,A3,KES,794498.74,73000.0,"12,862.97",0.0,NORMAL,A1-A6,0,CURRENT
194612.0,0,30,0.0,EMPLOYED,BUSINESS SERVICES,MARRIED,580.0,JJ,A5,KES,664048.0,17000.0,"5,849.36",0.0,NORMAL,A1-A6,0,CURRENT
147874.0,FEMALE,44,0.0,EMPLOYED,NON PROFIT INSTITUTIONS,SINGLE,717.0,CC,A5,KES,1609339.5,93000.0,"16,387.07",0.0,NORMAL,A1-A6,0,CURRENT
305526.0,MALE,56,1.0,EMPLOYED,MANUFACTURING & PROCESSING,0,645.0,GG,A5,KES,2637601.25,17000.0,"5,849.36",0.0,NORMAL,A1-A6,0,CURRENT
480215.0,0,30,0.0,EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,676.0,FF,A5,KES,1445108.0,85000.0,"10,224.69",0.0,NORMAL,A1-A6,0,CURRENT
96124.0,0,49,1.0,EMPLOYED,AGRICULTURE,MARRIED,631.0,HH,A5,KES,450943.8,11000.0,"3,784.88",0.0,NORMAL,A1-A6,0,CURRENT
498559.0,MALE,26,0.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,661.0,FF,A5,KES,448248.23,12000.0,"4,128.96",0.0,NORMAL,A1-A6,0,CURRENT
25007.0,,46,2.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,627.0,HH,A5,KES,,191000.0,"33,655.17",0.0,NORMAL,A1-A6,0,CURRENT
283580.0,0,26,1.0,EMPLOYED,AGRICULTURE,SINGLE,604.0,II,A5,KES,198204.05,4000.0,"1,376.32",0.0,NORMAL,A1-A6,0,CURRENT
120041.0,MALE,39,4.0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,670.0,FF,A5,KES,635055.88,63000.0,"9,590.75",0.0,NORMAL,A1-A6,0,CURRENT
375901.0,FEMALE,26,2.0,SELF-EMPLOYED,PROFESSIONAL SERVICES,SINGLE,560.0,JJ,A5,KES,293742.0,4000.0,"1,376.32",0.0,NORMAL,A1-A6,0,CURRENT
44203.0,MALE,45,1.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,700.0,DD,A5,KES,3195991.0,30000.0,"10,322.40",0.0,NORMAL,A1-A6,0,CURRENT
373946.0,0,36,3.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,654.0,GG,A5,KES,392008.83,4000.0,"1,376.32",0.0,NORMAL,A1-A6,0,CURRENT
294618.0,0,26,0.0,EMPLOYED,PETROLEUM & NATURAL GAS,SINGLE,554.0,JJ,A5,KES,363678.0,5000.0,"1,720.40",0.0,NORMAL,A1-A6,0,CURRENT
111632.0,FEMALE,30,1.0,EMPLOYED,BUSINESS SERVICES,MARRIED,705.0,DD,A5,KES,541603.0,15500.0,"5,333.24",0.0,NORMAL,A1-A6,0,CURRENT
245148.0,MALE,43,3.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,639.0,GG,A5,KES,486685.0,12000.0,"4,128.96",0.0,NORMAL,A1-A6,0,CURRENT
320514.0,0,33,0.0,0,INDIVIDUALS,0,762.0,AA,A5,KES,9126843.0,500000.0,"60,145.21",0.0,NORMAL,A1-A6,0,CURRENT
432479.0,MALE,35,1.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,573.0,JJ,A5,KES,413386.0,8000.0,"2,752.64",0.0,NORMAL,A1-A6,0,CURRENT
346328.0,FEMALE,29,2.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,612.0,II,A5,KES,179600.37,2000.0,688.16,0.0,NORMAL,A1-A6,0,CURRENT
324337.0,MALE,31,1.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,680.0,EE,A5,KES,3247921.0,65000.0,"11,453.33",0.0,NORMAL,A1-A6,0,CURRENT
405505.0,0,32,0.0,EMPLOYED,FINANCE & INSURANCE,SINGLE,676.0,FF,A5,KES,468347.0,8000.0,"2,752.64",0.0,NORMAL,A1-A6,0,CURRENT
463261.0,FEMALE,23,0.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,517.0,JJ,A5,KES,180600.37,2500.0,860.2,0.0,NORMAL,A1-A6,0,CURRENT
433595.0,FEMALE,45,0.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,0,642.0,GG,A5,KES,1881200.0,80000.0,"20,809.35",0.0,NORMAL,A1-A6,0,CURRENT
10320.0,FEMALE,29,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,704.0,DD,A5,KES,915492.0,21000.0,"7,225.68",0.0,NORMAL,A1-A6,0,CURRENT
11784.0,MALE,29,2.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,606.0,II,A5,KES,935722.3,21000.0,"7,225.68",0.0,NORMAL,A1-A6,0,CURRENT
261310.0,0,31,2.0,EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,593.0,II,A5,KES,219435.0,5000.0,"1,720.40",0.0,NORMAL,A1-A6,0,CURRENT
113565.0,0,36,4.0,SELF-EMPLOYED,TOURISM & HOSPITALITY,SINGLE,615.0,II,A5,KES,525380.0,9000.0,"3,096.72",0.0,NORMAL,A1-A6,0,CURRENT
31819.0,0,27,1.0,EMPLOYED,BUSINESS SERVICES,SINGLE,641.0,GG,A5,KES,249531.0,5000.0,"1,720.40",0.0,NORMAL,A1-A6,0,CURRENT
48158.0,MALE,35,1.0,SELF-EMPLOYED,MANUFACTURING & PROCESSING,OTHER,588.0,II,A5,KES,246720.0,7000.0,"2,408.56",0.0,NORMAL,A1-A6,0,CURRENT
445953.0,MALE,33,0.0,SELF-EMPLOYED,AGRICULTURE,0,711.0,CC,A5,KES,995007.0,64000.0,"11,277.12",0.0,NORMAL,A1-A6,0,CURRENT
330092.0,0,26,0.0,EMPLOYED,BUSINESS SERVICES,SINGLE,670.0,FF,A5,KES,1343382.0,26000.0,"8,946.09",0.0,NORMAL,A1-A6,0,CURRENT
94739.0,FEMALE,23,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,659.0,GG,A5,KES,243349.68,2000.0,688.16,0.0,NORMAL,A1-A6,0,CURRENT
123448.0,0,33,2.0,SELF-EMPLOYED,TOURISM & HOSPITALITY,MARRIED,612.0,II,A5,KES,366913.0,8000.0,"2,752.64",0.0,NORMAL,A1-A6,0,CURRENT
359044.0,FEMALE,33,0.0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,678.0,EE,A5,KES,3246572.75,35000.0,"11,698.73",0.0,NORMAL,A1-A6,0,CURRENT
133195.0,0,30,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,671.0,FF,A5,KES,414305.0,16000.0,"4,956.04",0.0,NORMAL,A1-A6,0,CURRENT
97855.0,0,22,0.0,EMPLOYED,PROFESSIONAL SERVICES,SINGLE,650.0,GG,A5,KES,123434.0,2000.0,688.16,0.0,NORMAL,A1-A6,0,CURRENT
64997.0,MALE,32,1.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,560.0,JJ,A5,KES,158732.0,4000.0,"1,376.32",0.0,NORMAL,A1-A6,0,CURRENT
116703.0,MALE,35,2.0,EMPLOYED,BUSINESS SERVICES,MARRIED,628.0,HH,A5,KES,1430216.0,86000.0,"15,153.64",0.0,NORMAL,A1-A6,0,CURRENT
140425.0,FEMALE,34,3.0,EMPLOYED,BUSINESS SERVICES,SINGLE,560.0,JJ,A5,KES,182534.37,3000.0,"1,032.24",0.0,NORMAL,A1-A6,0,CURRENT
161216.0,,48,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,709.0,DD,A5,KES,,199000.0,"35,064.81",0.0,NORMAL,A1-A6,0,CURRENT
31290.0,0,45,2.0,EMPLOYED,BUSINESS SERVICES,MARRIED,715.0,CC,A5,KES,643875.0,4000.0,"1,376.32",0.0,NORMAL,A1-A6,0,CURRENT
346237.0,FEMALE,40,3.0,EMPLOYED,BUILDING & CONSTRUCTION,0,498.0,JJ,A5,KES,1218730.0,36000.0,"12,386.89",0.0,NORMAL,A1-A6,0,CURRENT
266739.0,MALE,28,1.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,624.0,HH,A5,KES,425200.11,11000.0,"3,784.88",0.0,NORMAL,A1-A6,0,CURRENT
71115.0,MALE,44,2.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,627.0,HH,A5,KES,333374.45,6000.0,"2,064.48",0.0,NORMAL,A1-A6,0,CURRENT
471986.0,MALE,38,2.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,587.0,II,A5,KES,428359.95,6000.0,"2,064.48",0.0,NORMAL,A1-A6,0,CURRENT
461417.0,FEMALE,22,3.0,EMPLOYED,BUSINESS SERVICES,SINGLE,600.0,II,A5,KES,749994.7,6000.0,"2,064.48",0.0,NORMAL,A1-A6,0,CURRENT
334699.0,FEMALE,36,2.0,EMPLOYED,PETROLEUM & NATURAL GAS,MARRIED,650.0,GG,A5,KES,1942876.25,193000.0,"34,007.58",0.0,NORMAL,A1-A6,0,CURRENT
171169.0,MALE,63,4.0,SELF-EMPLOYED,HUNTING LIVESTOCK AND FISHING,MARRIED,625.0,HH,A5,KES,2603700.0,386000.0,"46,432.10",0.0,NORMAL,A1-A6,0,CURRENT
264659.0,MALE,35,3.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,594.0,II,A5,KES,580128.25,14000.0,"4,817.12",0.0,NORMAL,A1-A6,0,CURRENT
250301.0,FEMALE,43,0.0,EMPLOYED,NON PROFIT INSTITUTIONS,SINGLE,703.0,DD,A5,KES,1110232.0,49000.0,"16,859.93",0.0,NORMAL,A1-A6,0,CURRENT
357074.0,FEMALE,32,3.0,SELF-EMPLOYED,TOURISM & HOSPITALITY,MARRIED,590.0,II,A5,KES,292165.0,7000.0,"2,408.56",0.0,NORMAL,A1-A6,0,CURRENT
469213.0,0,42,5.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,618.0,HH,A5,KES,900450.0,21000.0,"7,225.68",0.0,NORMAL,A1-A6,0,CURRENT
485455.0,MALE,26,1.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,596.0,II,A5,KES,470080.83,9000.0,"3,096.72",0.0,NORMAL,A1-A6,0,CURRENT
72368.0,MALE,44,2.0,EMPLOYED,MANUFACTURING & PROCESSING,OTHER,615.0,II,A5,KES,616597.99,26000.0,"8,946.09",0.0,NORMAL,A1-A6,0,CURRENT
10555.0,0,39,5.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,579.0,JJ,A5,KES,277865.0,7000.0,"2,408.56",0.0,NORMAL,A1-A6,0,CURRENT
291188.0,0,31,0.0,0,INDIVIDUALS,0,789.0,AA,A3,KES,6697743.0,195000.0,"23,456.63",0.0,NORMAL,A1-A6,0,CURRENT
97585.0,0,45,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,745.0,BB,A5,KES,1485534.0,95000.0,"11,427.59",0.0,NORMAL,A1-A6,0,CURRENT
289602.0,0,26,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,633.0,HH,A5,KES,663005.55,16000.0,"5,505.28",0.0,NORMAL,A1-A6,0,CURRENT
54134.0,FEMALE,30,2.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,581.0,JJ,A5,KES,956331.0,52000.0,"9,162.66",0.0,NORMAL,A1-A6,0,CURRENT
434092.0,MALE,43,0.0,SELF-EMPLOYED,TOURISM & HOSPITALITY,MARRIED,740.0,BB,A5,KES,1862000.0,120000.0,"21,144.61",0.0,NORMAL,A1-A6,0,CURRENT
136549.0,FEMALE,25,2.0,EMPLOYED,BUSINESS SERVICES,SINGLE,671.0,FF,A5,KES,1360976.0,28000.0,"9,634.25",0.0,NORMAL,A1-A6,0,CURRENT
38633.0,MALE,24,0.0,EMPLOYED,BUSINESS SERVICES,SINGLE,672.0,FF,A5,KES,500088.0,14000.0,"2,074.04",0.0,NORMAL,A1-A6,0,CURRENT
474408.0,FEMALE,47,0.0,0,INDIVIDUALS,0,743.0,BB,A3,KES,1161040.89,312000.0,"28,816.96",0.0,NORMAL,A1-A6,0,CURRENT
406194.0,FEMALE,27,3.0,EMPLOYED,FOREIGN TRADE,0,659.0,GG,A5,KES,303752.0,9000.0,"3,096.72",0.0,NORMAL,A1-A6,0,CURRENT
124204.0,0,40,4.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,585.0,II,A5,KES,2330459.75,96000.0,"16,915.69",0.0,NORMAL,A1-A6,0,CURRENT
376891.0,0,28,2.0,EMPLOYED,PROFESSIONAL SERVICES,SINGLE,568.0,JJ,A5,KES,197527.2,3000.0,"1,032.24",0.0,NORMAL,A1-A6,0,CURRENT
259236.0,0,29,0.0,EMPLOYED,FINANCE & INSURANCE,MARRIED,632.0,HH,A5,KES,208476.83,4000.0,"1,376.32",0.0,NORMAL,A1-A6,0,CURRENT
186706.0,FEMALE,37,0.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,706.0,DD,A5,KES,1718930.0,90000.0,"15,858.46",0.0,NORMAL,A1-A6,0,CURRENT
